1.000000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-3.695508000000000237e+01,8.062500000000000000e+01
2.000000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-2.885838999999999999e+01,-1.111963000000000079e+01
3.000000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-2.412890000000000157e+01,3.943359000000000236e+01
